zip,primary_city,state,area_codes,country
34488,Silver Springs,FL,352,US
34489,Silver Springs,FL,352,US
34491,Summerfield,FL,352,US
34492,Summerfield,FL,352,US
34498,Yankeetown,FL,352,US
34601,Brooksville,FL,352,US
34602,Brooksville,FL,"8,13,352",US
34603,Brooksville,FL,352,US
34604,Brooksville,FL,352,US
34605,Brooksville,FL,352,US
34606,Spring Hill,FL,"3,52,863",US
34607,Spring Hill,FL,"7,27,352",US
34608,Spring Hill,FL,352,US
34609,Spring Hill,FL,352,US
34610,Spring Hill,FL,"81,37,27,352",US
34611,Spring Hill,FL,352,US
34613,Brooksville,FL,"3,52,727",US
34614,Brooksville,FL,352,US
34636,Istachatta,FL,352,US
34637,Land O Lakes,FL,813,US
34638,Land O Lakes,FL,813,US
34639,Land O Lakes,FL,"3,52,813",US
34652,New Port Richey,FL,"72,78,13,407",US
34653,New Port Richey,FL,"7,27,813",US
34654,New Port Richey,FL,"7,27,813",US
34655,New Port Richey,FL,"7,27,813",US
34656,New Port Richey,FL,727,US
34660,Ozona,FL,727,US
34661,Nobleton,FL,352,US
34667,Hudson,FL,"8,13,727",US
34668,Port Richey,FL,"7,27,813",US
34669,Hudson,FL,"8,13,727",US
34673,Port Richey,FL,727,US
34674,Hudson,FL,727,US
34677,Oldsmar,FL,"8,13,727",US
34679,Aripeka,FL,,US
34680,Elfers,FL,727,US
34681,Crystal Beach,FL,727,US
34682,Palm Harbor,FL,727,US
34683,Palm Harbor,FL,727,US
34684,Palm Harbor,FL,727,US
34685,Palm Harbor,FL,"8,13,727",US
34688,Tarpon Springs,FL,727,US
34689,Tarpon Springs,FL,727,US
34690,Holiday,FL,727,US
34691,Holiday,FL,"7,27,813",US
34692,Holiday,FL,727,US
34695,Safety Harbor,FL,727,US
34697,Dunedin,FL,727,US
34698,Dunedin,FL,"8,13,727",US
34705,Astatula,FL,352,US
34711,Clermont,FL,"35,24,07,863",US
34712,Clermont,FL,352,US
34713,Clermont,FL,352,US
34714,Clermont,FL,352,US
34715,Clermont,FL,352,US
34729,Ferndale,FL,352,US
34731,Fruitland Park,FL,352,US
34734,Gotha,FL,407,US
34736,Groveland,FL,352,US
34737,Howey In The Hills,FL,352,US
34739,Kenansville,FL,"3,21,407",US
34740,Killarney,FL,407,US
34741,Kissimmee,FL,"4,07,321",US
34742,Kissimmee,FL,407,US
34743,Kissimmee,FL,"4,07,321",US
34744,Kissimmee,FL,"4,07,321",US
34745,Kissimmee,FL,407,US
34746,Kissimmee,FL,"40,73,21,813",US
34747,Kissimmee,FL,"3,21,407",US
34748,Leesburg,FL,352,US
34749,Leesburg,FL,352,US
34753,Mascotte,FL,352,US
34755,Minneola,FL,352,US
34756,Montverde,FL,"4,07,321",US
34758,Kissimmee,FL,"4,07,321",US
34759,Kissimmee,FL,"86,34,07,321",US
34760,Oakland,FL,407,US
34761,Ocoee,FL,"4,07,321",US
34762,Okahumpka,FL,352,US
34769,Saint Cloud,FL,"4,07,321",US
34770,Saint Cloud,FL,407,US
34771,Saint Cloud,FL,"4,07,321",US
34772,Saint Cloud,FL,"4,07,321",US
34773,Saint Cloud,FL,407,US
34777,Winter Garden,FL,407,US
34778,Winter Garden,FL,407,US
34785,Wildwood,FL,352,US
34786,Windermere,FL,407,US
34787,Winter Garden,FL,407,US
34788,Leesburg,FL,352,US
34789,Leesburg,FL,352,US
34797,Yalaha,FL,352,US
34945,Fort Pierce,FL,772,US
34946,Fort Pierce,FL,772,US
34947,Fort Pierce,FL,772,US
34948,Fort Pierce,FL,772,US
34949,Fort Pierce,FL,772,US
34950,Fort Pierce,FL,772,US
34951,Fort Pierce,FL,772,US
34952,Port Saint Lucie,FL,772,US
34953,Port Saint Lucie,FL,561,US
34954,Fort Pierce,FL,772,US
34956,Indiantown,FL,"5,61,772",US
34957,Jensen Beach,FL,772,US
34958,Jensen Beach,FL,772,US
34972,Okeechobee,FL,"8,63,407",US
34973,Okeechobee,FL,941,US
34974,Okeechobee,FL,863,US
34979,Fort Pierce,FL,772,US
34981,Fort Pierce,FL,772,US
34982,Fort Pierce,FL,772,US
34983,Port Saint Lucie,FL,"5,61,772",US
34984,Port Saint Lucie,FL,772,US
34985,Port Saint Lucie,FL,772,US
34986,Port Saint Lucie,FL,"5,61,772",US
34987,Port Saint Lucie,FL,772,US
34988,Port Saint Lucie,FL,772,US
34990,Palm City,FL,561,US
34991,Palm City,FL,772,US
34992,Port Salerno,FL,772,US
34994,Stuart,FL,"5,61,772",US
34995,Stuart,FL,772,US
34996,Stuart,FL,"5,61,772",US
34997,Stuart,FL,"95,45,61,772",US
35004,Moody,AL,205,US
35005,Adamsville,AL,205,US
35006,Adger,AL,205,US
35007,Alabaster,AL,205,US
35010,Alexander City,AL,"2,56,334",US
35011,Alexander City,AL,256,US
35013,Allgood,AL,205,US
35014,Alpine,AL,256,US
35015,Alton,AL,205,US
35016,Arab,AL,256,US
35019,Baileyton,AL,256,US
35020,Bessemer,AL,205,US
35021,Bessemer,AL,205,US
35022,Bessemer,AL,205,US
35023,Bessemer,AL,205,US
35031,Blountsville,AL,"2,05,256",US
35032,Bon Air,AL,,US
35033,Bremen,AL,256,US
35034,Brent,AL,205,US
35035,Brierfield,AL,205,US
35036,Brookside,AL,205,US
35038,Burnwell,AL,205,US
35040,Calera,AL,205,US
35041,Cardiff,AL,205,US
35042,Centreville,AL,205,US
35043,Chelsea,AL,205,US
35044,Childersburg,AL,256,US
35045,Clanton,AL,205,US
35046,Clanton,AL,205,US
35048,Clay,AL,205,US
35049,Cleveland,AL,205,US
35051,Columbiana,AL,205,US
35052,Cook Springs,AL,205,US
35053,Crane Hill,AL,256,US
35054,Cropwell,AL,205,US
35055,Cullman,AL,256,US
35056,Cullman,AL,256,US
35057,Cullman,AL,256,US
35058,Cullman,AL,256,US
35060,Docena,AL,205,US
35061,Dolomite,AL,205,US
35062,Dora,AL,205,US
35063,Empire,AL,205,US
35064,Fairfield,AL,205,US
35068,Fultondale,AL,205,US
35070,Garden City,AL,256,US
35071,Gardendale,AL,205,US
35072,Goodwater,AL,256,US
35073,Graysville,AL,205,US
35074,Green Pond,AL,205,US
35077,Hanceville,AL,256,US
35078,Harpersville,AL,205,US
35079,Hayden,AL,"2,05,256",US
35080,Helena,AL,205,US
35082,Hollins,AL,256,US
35083,Holly Pond,AL,256,US
35085,Jemison,AL,205,US
35087,Joppa,AL,256,US
35089,Kellyton,AL,256,US
35091,Kimberly,AL,205,US
35094,Leeds,AL,205,US
35096,Lincoln,AL,"2,05,256",US
35097,Locust Fork,AL,205,US
35098,Logan,AL,256,US
35111,Mc Calla,AL,205,US
35112,Margaret,AL,205,US
35114,Maylene,AL,205,US
35115,Montevallo,AL,205,US
35116,Morris,AL,205,US
35117,Mount Olive,AL,205,US
35118,Mulga,AL,205,US
35119,New Castle,AL,205,US
35120,Odenville,AL,205,US
35121,Oneonta,AL,205,US
35123,Palmerdale,AL,205,US
35124,Pelham,AL,205,US
35125,Pell City,AL,205,US
35126,Pinson,AL,205,US
35127,Pleasant Grove,AL,205,US
35128,Pell City,AL,205,US
35130,Quinton,AL,205,US
35131,Ragland,AL,205,US
35133,Remlap,AL,205,US
35135,Riverside,AL,205,US
35136,Rockford,AL,256,US
35137,Saginaw,AL,205,US
35139,Sayre,AL,205,US
35142,Shannon,AL,205,US
35143,Shelby,AL,205,US
35144,Siluria,AL,205,US
35146,Springville,AL,205,US
35147,Sterrett,AL,205,US
35148,Sumiton,AL,205,US
35149,Sycamore,AL,,US
35150,Sylacauga,AL,"2,56,205",US
35151,Sylacauga,AL,256,US
35160,Talladega,AL,"2,56,205",US
35161,Talladega,AL,256,US
35171,Thorsby,AL,205,US
35172,Trafford,AL,205,US
35173,Trussville,AL,205,US
35175,Union Grove,AL,256,US
35176,Vandiver,AL,205,US
35178,Vincent,AL,205,US
35179,Vinemont,AL,256,US
35180,Warrior,AL,205,US
35181,Watson,AL,205,US
35182,Wattsville,AL,,US
35183,Weogufka,AL,256,US
35184,West Blocton,AL,205,US
35185,Westover,AL,205,US
35186,Wilsonville,AL,205,US
35187,Wilton,AL,205,US
35188,Woodstock,AL,205,US
35201,Birmingham,AL,205,US
35202,Birmingham,AL,205,US
35203,Birmingham,AL,205,US
35204,Birmingham,AL,"2,05,256",US
35205,Birmingham,AL,205,US
35206,Birmingham,AL,205,US
35207,Birmingham,AL,"2,05,256",US
35208,Birmingham,AL,205,US
35209,Birmingham,AL,205,US
35210,Birmingham,AL,"2,05,334",US
35211,Birmingham,AL,205,US
35212,Birmingham,AL,205,US
35213,Birmingham,AL,205,US
35214,Birmingham,AL,205,US
35215,Birmingham,AL,205,US
35216,Birmingham,AL,205,US
35217,Birmingham,AL,205,US
35218,Birmingham,AL,205,US
35219,Birmingham,AL,205,US
35220,Birmingham,AL,205,US
35221,Birmingham,AL,205,US
35222,Birmingham,AL,205,US
35223,Birmingham,AL,205,US
35224,Birmingham,AL,205,US
35225,Birmingham,AL,205,US
35226,Birmingham,AL,205,US
35228,Birmingham,AL,205,US
35229,Birmingham,AL,205,US
35230,Birmingham,AL,205,US
35231,Birmingham,AL,205,US
35232,Birmingham,AL,205,US
35233,Birmingham,AL,205,US
35234,Birmingham,AL,"2,56,205",US
35235,Birmingham,AL,205,US
35236,Birmingham,AL,205,US
35237,Birmingham,AL,205,US
35238,Birmingham,AL,205,US
35240,Birmingham,AL,205,US
35242,Birmingham,AL,205,US
35243,Birmingham,AL,205,US
35244,Birmingham,AL,205,US
35245,Birmingham,AL,205,US
35246,Birmingham,AL,205,US
35249,Birmingham,AL,205,US
35253,Birmingham,AL,205,US
35254,Birmingham,AL,205,US
35255,Birmingham,AL,205,US
35259,Birmingham,AL,205,US
35260,Birmingham,AL,205,US
35261,Birmingham,AL,205,US
35263,Birmingham,AL,205,US
35266,Birmingham,AL,205,US
35277,Birmingham,AL,205,US
35278,Birmingham,AL,205,US
35279,Birmingham,AL,205,US
35280,Birmingham,AL,205,US
35281,Birmingham,AL,205,US
35282,Birmingham,AL,205,US
35283,Birmingham,AL,205,US
35285,Birmingham,AL,205,US
35286,Birmingham,AL,205,US
35287,Birmingham,AL,205,US
35288,Birmingham,AL,205,US
35289,Birmingham,AL,205,US
35290,Birmingham,AL,205,US
35291,Birmingham,AL,205,US
35292,Birmingham,AL,205,US
35293,Birmingham,AL,205,US
35294,Birmingham,AL,205,US
35295,Birmingham,AL,205,US
35296,Birmingham,AL,205,US
35297,Birmingham,AL,205,US
35298,Birmingham,AL,205,US
35299,Birmingham,AL,205,US
35401,Tuscaloosa,AL,205,US
35402,Tuscaloosa,AL,205,US
35403,Tuscaloosa,AL,205,US
35404,Tuscaloosa,AL,205,US
35405,Tuscaloosa,AL,205,US
35406,Tuscaloosa,AL,205,US
35407,Tuscaloosa,AL,205,US
35440,Abernant,AL,205,US
35441,Akron,AL,205,US
35442,Aliceville,AL,205,US
35443,Boligee,AL,205,US
35444,Brookwood,AL,205,US
35446,Buhl,AL,205,US
35447,Carrollton,AL,205,US
35448,Clinton,AL,205,US
35449,Coaling,AL,205,US
35452,Coker,AL,205,US
35453,Cottondale,AL,205,US
35456,Duncanville,AL,205,US
35457,Echola,AL,205,US
35458,Elrod,AL,205,US
35459,Emelle,AL,205,US
35460,Epes,AL,205,US
35461,Ethelsville,AL,205,US
35462,Eutaw,AL,205,US
35463,Fosters,AL,205,US
35464,Gainesville,AL,205,US
35466,Gordo,AL,205,US
35468,Kellerman,AL,205,US
35469,Knoxville,AL,205,US
35470,Livingston,AL,"2,05,334",US
35471,Mc Shan,AL,205,US
35473,Northport,AL,205,US
35474,Moundville,AL,205,US
35475,Northport,AL,205,US
35476,Northport,AL,205,US
35477,Panola,AL,205,US
35478,Peterson,AL,205,US
35480,Ralph,AL,205,US
35481,Reform,AL,205,US
35482,Samantha,AL,205,US
35485,Tuscaloosa,AL,205,US
35486,Tuscaloosa,AL,205,US
35487,Tuscaloosa,AL,205,US
35490,Vance,AL,205,US
35491,West Greene,AL,205,US
35501,Jasper,AL,205,US
35502,Jasper,AL,205,US
35503,Jasper,AL,205,US
35504,Jasper,AL,205,US
35540,Addison,AL,256,US
35541,Arley,AL,"2,05,256",US
35542,Bankston,AL,205,US
35543,Bear Creek,AL,205,US
35544,Beaverton,AL,205,US
35545,Belk,AL,205,US
35546,Berry,AL,205,US
35548,Brilliant,AL,205,US
35549,Carbon Hill,AL,205,US
35550,Cordova,AL,205,US
35551,Delmar,AL,,US
35552,Detroit,AL,205,US
35553,Double Springs,AL,205,US
35554,Eldridge,AL,205,US
35555,Fayette,AL,205,US
35559,Glen Allen,AL,205,US
35560,Goodsprings,AL,205,US
35563,Guin,AL,205,US
35564,Hackleburg,AL,205,US
35565,Haleyville,AL,205,US
35570,Hamilton,AL,205,US
35571,Hodges,AL,205,US
35572,Houston,AL,"2,05,256",US
35573,Kansas,AL,205,US
35574,Kennedy,AL,205,US
35575,Lynn,AL,205,US
35576,Millport,AL,205,US
35577,Natural Bridge,AL,,US
35578,Nauvoo,AL,205,US
35579,Oakman,AL,205,US
35580,Parrish,AL,205,US
35581,Phil Campbell,AL,"2,05,256",US
35582,Red Bay,AL,"2,56,205",US
35584,Sipsey,AL,205,US
35585,Spruce Pine,AL,"2,05,256",US
35586,Sulligent,AL,205,US
35587,Townley,AL,205,US
35592,Vernon,AL,205,US
35593,Vina,AL,"2,56,205",US
35594,Winfield,AL,205,US
35601,Decatur,AL,256,US
35602,Decatur,AL,256,US
35603,Decatur,AL,256,US
35609,Decatur,AL,256,US
35610,Anderson,AL,256,US
35611,Athens,AL,"2,56,205",US
35612,Athens,AL,256,US
35613,Athens,AL,256,US
35614,Athens,AL,256,US
35615,Belle Mina,AL,256,US
35616,Cherokee,AL,256,US
35617,Cloverdale,AL,256,US
35618,Courtland,AL,256,US
35619,Danville,AL,256,US
35620,Elkmont,AL,256,US
35621,Eva,AL,256,US
35622,Falkville,AL,256,US
35630,Florence,AL,256,US
35631,Florence,AL,256,US
35632,Florence,AL,256,US
35633,Florence,AL,256,US
35634,Florence,AL,256,US
35640,Hartselle,AL,256,US
35643,Hillsboro,AL,256,US
35645,Killen,AL,256,US
35646,Leighton,AL,256,US
35647,Lester,AL,256,US
35648,Lexington,AL,256,US
35649,Mooresville,AL,256,US
35650,Moulton,AL,256,US
35651,Mount Hope,AL,256,US
35652,Rogersville,AL,256,US
35653,Russellville,AL,256,US
35654,Russellville,AL,256,US
35660,Sheffield,AL,256,US
35661,Muscle Shoals,AL,256,US
35662,Muscle Shoals,AL,256,US
35670,Somerville,AL,256,US
35671,Tanner,AL,256,US
35672,Town Creek,AL,256,US
35673,Trinity,AL,256,US
35674,Tuscumbia,AL,256,US
35677,Waterloo,AL,256,US
35699,Decatur,AL,256,US
35739,Ardmore,AL,256,US
35740,Bridgeport,AL,256,US
35741,Brownsboro,AL,256,US
35742,Capshaw,AL,256,US
35744,Dutton,AL,256,US
35745,Estillfork,AL,256,US
35746,Fackler,AL,256,US
35747,Grant,AL,256,US
35748,Gurley,AL,256,US
35749,Harvest,AL,256,US
35750,Hazel Green,AL,256,US
35751,Hollytree,AL,256,US
35752,Hollywood,AL,"2,05,256",US
35754,Laceys Spring,AL,256,US
35755,Langston,AL,256,US
35756,Madison,AL,256,US
35757,Madison,AL,256,US
35758,Madison,AL,256,US
35759,Meridianville,AL,256,US
35760,New Hope,AL,256,US
35761,New Market,AL,256,US
35762,Normal,AL,256,US
35763,Owens Cross Roads,AL,256,US
35764,Paint Rock,AL,256,US
35765,Pisgah,AL,256,US
35766,Princeton,AL,256,US
35767,Ryland,AL,256,US
35768,Scottsboro,AL,"2,56,205",US
35769,Scottsboro,AL,256,US
35771,Section,AL,256,US
35772,Stevenson,AL,256,US
35773,Toney,AL,256,US
35774,Trenton,AL,256,US
35775,Valhermoso Springs,AL,256,US
35776,Woodville,AL,256,US
35801,Huntsville,AL,256,US
35802,Huntsville,AL,256,US
35803,Huntsville,AL,256,US
35804,Huntsville,AL,256,US
35805,Huntsville,AL,256,US
35806,Huntsville,AL,256,US
35807,Huntsville,AL,256,US
35808,Huntsville,AL,256,US
35809,Huntsville,AL,256,US
35810,Huntsville,AL,256,US
35811,Huntsville,AL,256,US
35812,Huntsville,AL,256,US
35813,Huntsville,AL,256,US
35814,Huntsville,AL,256,US
35815,Huntsville,AL,256,US
35816,Huntsville,AL,256,US
35824,Huntsville,AL,256,US
35893,Huntsville,AL,256,US
35894,Huntsville,AL,256,US
35895,Huntsville,AL,256,US
35896,Huntsville,AL,256,US
35897,Huntsville,AL,256,US
35898,Huntsville,AL,256,US
35899,Huntsville,AL,256,US
35901,Gadsden,AL,256,US
35902,Gadsden,AL,256,US
35903,Gadsden,AL,256,US
35904,Gadsden,AL,256,US
35905,Gadsden,AL,256,US
35906,Rainbow City,AL,256,US
35907,Gadsden,AL,256,US
35950,Albertville,AL,256,US
35951,Albertville,AL,256,US
35952,Altoona,AL,"2,05,256",US
35953,Ashville,AL,205,US
35954,Attalla,AL,256,US
35956,Boaz,AL,"2,56,205",US
35957,Boaz,AL,256,US
35958,Bryant,AL,256,US
35959,Cedar Bluff,AL,256,US
35960,Centre,AL,256,US
35961,Collinsville,AL,256,US
35962,Crossville,AL,256,US
35963,Dawson,AL,256,US
35964,Douglas,AL,256,US
35966,Flat Rock,AL,256,US
35967,Fort Payne,AL,256,US
35968,Fort Payne,AL,256,US
35971,Fyffe,AL,256,US
35972,Gallant,AL,"2,56,205",US
35973,Gaylesville,AL,256,US
35974,Geraldine,AL,256,US
35975,Groveoak,AL,256,US
35976,Guntersville,AL,256,US
35978,Henagar,AL,256,US
35979,Higdon,AL,256,US
35980,Horton,AL,"2,05,256",US
35981,Ider,AL,256,US
35983,Leesburg,AL,256,US
35984,Mentone,AL,256,US
35986,Rainsville,AL,256,US
35987,Steele,AL,"2,05,256",US
35988,Sylvania,AL,256,US
35989,Valley Head,AL,256,US
35990,Walnut Grove,AL,205,US
36003,Autaugaville,AL,334,US
36005,Banks,AL,334,US
36006,Billingsley,AL,"3,34,205",US
36008,Booth,AL,334,US
36009,Brantley,AL,334,US
36010,Brundidge,AL,334,US
36013,Cecil,AL,334,US
36015,Chapman,AL,334,US
36016,Clayton,AL,334,US
36017,Clio,AL,334,US
36020,Coosada,AL,334,US
36022,Deatsville,AL,334,US
36023,East Tallassee,AL,,US
36024,Eclectic,AL,334,US
36025,Elmore,AL,334,US
36026,Equality,AL,"3,34,256",US
36027,Eufaula,AL,334,US
36028,Dozier,AL,334,US
36029,Fitzpatrick,AL,334,US
36030,Forest Home,AL,334,US
36031,Fort Davis,AL,334,US
36032,Fort Deposit,AL,334,US
36033,Georgiana,AL,334,US
36034,Glenwood,AL,334,US
36035,Goshen,AL,334,US
36036,Grady,AL,334,US
36037,Greenville,AL,334,US
36038,Gantt,AL,334,US
36039,Hardaway,AL,334,US
36040,Hayneville,AL,334,US
36041,Highland Home,AL,334,US
36042,Honoraville,AL,334,US
36043,Hope Hull,AL,334,US
36045,Kent,AL,334,US
36046,Lapine,AL,334,US
36047,Letohatchee,AL,334,US
36048,Louisville,AL,334,US
36049,Luverne,AL,334,US
36051,Marbury,AL,"3,34,205",US
36052,Mathews,AL,334,US
36053,Midway,AL,334,US
36054,Millbrook,AL,334,US
36057,Mount Meigs,AL,334,US
36061,Perote,AL,334,US
36062,Petrey,AL,334,US
36064,Pike Road,AL,334,US
36065,Pine Level,AL,334,US
36066,Prattville,AL,334,US
36067,Prattville,AL,334,US
36068,Prattville,AL,334,US
36069,Ramer,AL,334,US
36071,Rutledge,AL,334,US
36072,Eufaula,AL,334,US
36075,Shorter,AL,334,US
36078,Tallassee,AL,334,US
36079,Troy,AL,334,US
36080,Titus,AL,"3,34,256",US
36081,Troy,AL,334,US
36082,Troy,AL,334,US
36083,Tuskegee,AL,334,US
36087,Tuskegee Institute,AL,334,US
36088,Tuskegee Institute,AL,334,US
36089,Union Springs,AL,334,US
36091,Verbena,AL,205,US
36092,Wetumpka,AL,334,US
36093,Wetumpka,AL,334,US
36101,Montgomery,AL,334,US
36102,Montgomery,AL,334,US
36103,Montgomery,AL,334,US
36104,Montgomery,AL,334,US
36105,Montgomery,AL,334,US
36106,Montgomery,AL,334,US
36107,Montgomery,AL,334,US
36108,Montgomery,AL,334,US
36109,Montgomery,AL,334,US
36110,Montgomery,AL,334,US
36111,Montgomery,AL,334,US
36112,Montgomery,AL,334,US
36113,Montgomery,AL,334,US
36114,Montgomery,AL,334,US
36115,Montgomery,AL,334,US
36116,Montgomery,AL,"2,05,334",US
36117,Montgomery,AL,334,US
36118,Montgomery,AL,334,US
36119,Montgomery,AL,334,US
36120,Montgomery,AL,334,US
36121,Montgomery,AL,334,US
36123,Montgomery,AL,334,US
36124,Montgomery,AL,334,US
36125,Montgomery,AL,334,US
36130,Montgomery,AL,334,US
36131,Montgomery,AL,334,US
36132,Montgomery,AL,334,US
36133,Montgomery,AL,334,US
36134,Montgomery,AL,334,US
36135,Montgomery,AL,334,US
36140,Montgomery,AL,334,US
36141,Montgomery,AL,334,US
36142,Montgomery,AL,334,US
36177,Montgomery,AL,334,US
36191,Montgomery,AL,334,US
36201,Anniston,AL,256,US
36202,Anniston,AL,256,US
36203,Oxford,AL,"2,56,205",US
36204,Anniston,AL,256,US
36205,Anniston,AL,256,US
36206,Anniston,AL,256,US
36207,Anniston,AL,256,US
36210,Anniston,AL,256,US
36250,Alexandria,AL,256,US
36251,Ashland,AL,256,US
36253,Bynum,AL,256,US
36254,Choccolocco,AL,256,US
36255,Cragford,AL,256,US
36256,Daviston,AL,256,US
36257,De Armanville,AL,256,US
36258,Delta,AL,256,US
36260,Eastaboga,AL,256,US
36261,Edwardsville,AL,256,US
36262,Fruithurst,AL,256,US
36263,Graham,AL,256,US
36264,Heflin,AL,256,US
36265,Jacksonville,AL,256,US
36266,Lineville,AL,256,US
36267,Millerville,AL,256,US
36268,Munford,AL,256,US
36269,Muscadine,AL,256,US
36271,Ohatchee,AL,256,US
36272,Piedmont,AL,256,US
36273,Ranburne,AL,256,US
36274,Roanoke,AL,"3,34,256",US
36275,Spring Garden,AL,256,US
36276,Wadley,AL,"2,56,334",US
36277,Weaver,AL,256,US
36278,Wedowee,AL,256,US
36279,Wellington,AL,256,US
36280,Woodland,AL,256,US
36301,Dothan,AL,334,US
36302,Dothan,AL,334,US
36303,Dothan,AL,334,US
36304,Dothan,AL,334,US
36305,Dothan,AL,334,US
36310,Abbeville,AL,334,US
36311,Ariton,AL,334,US
36312,Ashford,AL,334,US
36313,Bellwood,AL,334,US
36314,Black,AL,334,US
36316,Chancellor,AL,334,US
36317,Clopton,AL,334,US
36318,Coffee Springs,AL,334,US
36319,Columbia,AL,334,US
36320,Cottonwood,AL,334,US
