zip,primary_city,state,area_codes,country
24330,Fries,VA,276,US
24333,Galax,VA,276,US
24340,Glade Spring,VA,276,US
24343,Hillsville,VA,276,US
24347,Hiwassee,VA,"5,40,276",US
24348,Independence,VA,276,US
24350,Ivanhoe,VA,276,US
24351,Lambsburg,VA,276,US
24352,Laurel Fork,VA,276,US
24354,Marion,VA,276,US
24360,Max Meadows,VA,276,US
24361,Meadowview,VA,276,US
24363,Mouth Of Wilson,VA,276,US
24366,Rocky Gap,VA,276,US
24368,Rural Retreat,VA,276,US
24370,Saltville,VA,276,US
24374,Speedwell,VA,276,US
24375,Sugar Grove,VA,276,US
24377,Tannersville,VA,276,US
24378,Troutdale,VA,276,US
24380,Willis,VA,540,US
24381,Woodlawn,VA,276,US
24382,Wytheville,VA,276,US
24401,Staunton,VA,540,US
24402,Staunton,VA,540,US
24411,Augusta Springs,VA,540,US
24412,Bacova,VA,540,US
24413,Blue Grass,VA,540,US
24415,Brownsburg,VA,540,US
24416,Buena Vista,VA,540,US
24421,Churchville,VA,540,US
24422,Clifton Forge,VA,540,US
24426,Covington,VA,540,US
24430,Craigsville,VA,540,US
24431,Crimora,VA,540,US
24432,Deerfield,VA,540,US
24433,Doe Hill,VA,540,US
24435,Fairfield,VA,540,US
24437,Fort Defiance,VA,540,US
24438,Glen Wilton,VA,540,US
24439,Goshen,VA,540,US
24440,Greenville,VA,540,US
24441,Grottoes,VA,540,US
24442,Head Waters,VA,540,US
24445,Hot Springs,VA,540,US
24448,Iron Gate,VA,540,US
24450,Lexington,VA,540,US
24457,Low Moor,VA,540,US
24458,Mc Dowell,VA,540,US
24459,Middlebrook,VA,540,US
24460,Millboro,VA,540,US
24463,Mint Spring,VA,540,US
24464,Montebello,VA,540,US
24465,Monterey,VA,540,US
24467,Mount Sidney,VA,540,US
24468,Mustoe,VA,540,US
24469,New Hope,VA,540,US
24471,Port Republic,VA,540,US
24472,Raphine,VA,540,US
24473,Rockbridge Baths,VA,540,US
24474,Selma,VA,540,US
24476,Steeles Tavern,VA,540,US
24477,Stuarts Draft,VA,540,US
24479,Swoope,VA,540,US
24482,Verona,VA,540,US
24483,Vesuvius,VA,"5,40,434",US
24484,Warm Springs,VA,540,US
24485,West Augusta,VA,540,US
24486,Weyers Cave,VA,540,US
24487,Williamsville,VA,540,US
24501,Lynchburg,VA,434,US
24502,Lynchburg,VA,"4,34,540",US
24503,Lynchburg,VA,434,US
24504,Lynchburg,VA,"4,34,540",US
24505,Lynchburg,VA,434,US
24506,Lynchburg,VA,434,US
24512,Lynchburg,VA,434,US
24513,Lynchburg,VA,434,US
24514,Lynchburg,VA,434,US
24515,Lynchburg,VA,434,US
24517,Altavista,VA,434,US
24520,Alton,VA,434,US
24521,Amherst,VA,434,US
24522,Appomattox,VA,434,US
24523,Bedford,VA,"80,45,40,434",US
24526,Big Island,VA,434,US
24527,Blairs,VA,434,US
24528,Brookneal,VA,434,US
24529,Buffalo Junction,VA,434,US
24530,Callands,VA,434,US
24531,Chatham,VA,434,US
24533,Clifford,VA,434,US
24534,Clover,VA,434,US
24535,Cluster Springs,VA,434,US
24536,Coleman Falls,VA,434,US
24538,Concord,VA,434,US
24539,Crystal Hill,VA,434,US
24540,Danville,VA,"4,34,804",US
24541,Danville,VA,434,US
24543,Danville,VA,434,US
24544,Danville,VA,434,US
24549,Dry Fork,VA,"8,04,434",US
24550,Evington,VA,434,US
24551,Forest,VA,434,US
24553,Gladstone,VA,434,US
24554,Gladys,VA,434,US
24555,Glasgow,VA,540,US
24556,Goode,VA,540,US
24557,Gretna,VA,434,US
24558,Halifax,VA,434,US
24562,Howardsville,VA,434,US
24563,Hurt,VA,434,US
24565,Java,VA,434,US
24566,Keeling,VA,434,US
24569,Long Island,VA,434,US
24570,Lowry,VA,,US
24571,Lynch Station,VA,"4,34,540",US
24572,Madison Heights,VA,434,US
24574,Monroe,VA,434,US
24576,Naruna,VA,434,US
24577,Nathalie,VA,434,US
24578,Natural Bridge,VA,540,US
24579,Natural Bridge Station,VA,540,US
24580,Nelson,VA,434,US
24581,Norwood,VA,434,US
24586,Ringgold,VA,434,US
24588,Rustburg,VA,434,US
24589,Scottsburg,VA,434,US
24590,Scottsville,VA,434,US
24592,South Boston,VA,434,US
24593,Spout Spring,VA,434,US
24594,Sutherlin,VA,434,US
24595,Sweet Briar,VA,434,US
24597,Vernon Hill,VA,434,US
24598,Virgilina,VA,434,US
24599,Wingina,VA,434,US
24601,Amonate,VA,276,US
24602,Bandy,VA,276,US
24603,Big Rock,VA,276,US
24604,Bishop,VA,276,US
24605,Bluefield,VA,276,US
24606,Boissevain,VA,276,US
24607,Breaks,VA,276,US
24608,Burkes Garden,VA,276,US
24609,Cedar Bluff,VA,276,US
24612,Doran,VA,276,US
24613,Falls Mills,VA,276,US
24614,Grundy,VA,276,US
24619,Horsepen,VA,,US
24620,Hurley,VA,276,US
24622,Jewell Ridge,VA,276,US
24624,Keen Mountain,VA,276,US
24627,Mavisdale,VA,276,US
24628,Maxie,VA,276,US
24630,North Tazewell,VA,276,US
24631,Oakwood,VA,276,US
24634,Pilgrims Knob,VA,276,US
24635,Pocahontas,VA,276,US
24637,Pounding Mill,VA,276,US
24639,Raven,VA,276,US
24640,Red Ash,VA,276,US
24641,Richlands,VA,276,US
24646,Rowe,VA,276,US
24647,Shortt Gap,VA,,US
24649,Swords Creek,VA,276,US
24651,Tazewell,VA,276,US
24656,Vansant,VA,276,US
24657,Whitewood,VA,276,US
24658,Wolford,VA,276,US
24701,Bluefield,WV,304,US
24712,Athens,WV,304,US
24714,Beeson,WV,304,US
24715,Bramwell,WV,304,US
24716,Bud,WV,304,US
24719,Covel,WV,304,US
24724,Freeman,WV,304,US
24726,Herndon,WV,304,US
24729,Hiawatha,WV,304,US
24731,Kegley,WV,304,US
24732,Kellysville,WV,304,US
24733,Lashmeet,WV,304,US
24736,Matoaka,WV,304,US
24737,Montcalm,WV,304,US
24738,Nemours,WV,304,US
24739,Princeton,WV,304,US
24740,Princeton,WV,304,US
24747,Rock,WV,304,US
24751,Wolfe,WV,304,US
24801,Welch,WV,304,US
24808,Anawalt,WV,304,US
24811,Avondale,WV,304,US
24813,Bartley,WV,304,US
24815,Berwind,WV,304,US
24816,Big Sandy,WV,304,US
24817,Bradshaw,WV,304,US
24818,Brenton,WV,304,US
24822,Clear Fork,WV,304,US
24823,Coal Mountain,WV,304,US
24826,Cucumber,WV,304,US
24827,Cyclone,WV,304,US
24828,Davy,WV,304,US
24829,Eckman,WV,304,US
24830,Elbert,WV,304,US
24831,Elkhorn,WV,304,US
24834,Fanrock,WV,304,US
24836,Gary,WV,304,US
24839,Hanover,WV,304,US
24842,Hemphill,WV,304,US
24843,Hensley,WV,304,US
24844,Iaeger,WV,304,US
24845,Ikes Fork,WV,304,US
24846,Isaban,WV,304,US
24847,Itmann,WV,304,US
24848,Jenkinjones,WV,304,US
24849,Jesse,WV,304,US
24850,Jolo,WV,304,US
24851,Justice,WV,304,US
24853,Kimball,WV,304,US
24854,Kopperston,WV,304,US
24855,Kyle,WV,304,US
24857,Lynco,WV,304,US
24859,Marianna,WV,304,US
24860,Matheny,WV,304,US
24861,Maybeury,WV,304,US
24862,Mohawk,WV,304,US
24866,Newhall,WV,304,US
24867,New Richmond,WV,304,US
24868,Northfork,WV,304,US
24869,North Spring,WV,304,US
24870,Oceana,WV,304,US
24871,Pageton,WV,304,US
24872,Panther,WV,304,US
24873,Paynesville,WV,304,US
24874,Pineville,WV,304,US
24878,Premier,WV,304,US
24879,Raysal,WV,304,US
24880,Rock View,WV,304,US
24881,Roderfield,WV,304,US
24882,Simon,WV,304,US
24884,Squire,WV,304,US
24887,Switchback,WV,304,US
24888,Thorpe,WV,304,US
24892,War,WV,304,US
24894,Warriormine,WV,304,US
24895,Wilcoe,WV,304,US
24898,Wyoming,WV,304,US
24901,Lewisburg,WV,304,US
24902,Fairlea,WV,304,US
24910,Alderson,WV,304,US
24915,Arbovale,WV,304,US
24916,Asbury,WV,304,US
24918,Ballard,WV,304,US
24920,Bartow,WV,304,US
24924,Buckeye,WV,304,US
24925,Caldwell,WV,304,US
24927,Cass,WV,304,US
24931,Crawley,WV,304,US
24934,Dunmore,WV,304,US
24935,Forest Hill,WV,304,US
24938,Frankford,WV,304,US
24941,Gap Mills,WV,304,US
24943,Grassy Meadows,WV,304,US
24944,Green Bank,WV,304,US
24945,Greenville,WV,304,US
24946,Hillsboro,WV,304,US
24951,Lindside,WV,304,US
24954,Marlinton,WV,304,US
24957,Maxwelton,WV,304,US
24961,White Sulphur Springs,WV,304,US
24962,Pence Springs,WV,304,US
24963,Peterstown,WV,304,US
24966,Renick,WV,304,US
24970,Ronceverte,WV,304,US
24974,Secondcreek,WV,304,US
24976,Sinks Grove,WV,304,US
24977,Smoot,WV,304,US
24981,Talcott,WV,304,US
24983,Union,WV,304,US
24984,Waiteville,WV,304,US
24985,Wayside,WV,304,US
24986,White Sulphur Springs,WV,304,US
24991,Williamsburg,WV,304,US
24993,Wolfcreek,WV,304,US
25002,Alloy,WV,304,US
25003,Alum Creek,WV,304,US
25005,Amma,WV,304,US
25007,Arnett,WV,304,US
25008,Artie,WV,304,US
25009,Ashford,WV,304,US
25011,Bancroft,WV,304,US
25015,Belle,WV,304,US
25019,Bickmore,WV,304,US
25021,Bim,WV,304,US
25022,Blair,WV,304,US
25024,Bloomingrose,WV,304,US
25025,Blount,WV,304,US
25026,Blue Creek,WV,304,US
25028,Bob White,WV,304,US
25030,Bomont,WV,304,US
25031,Boomer,WV,304,US
25033,Buffalo,WV,304,US
25035,Cabin Creek,WV,304,US
25036,Cannelton,WV,304,US
25039,Cedar Grove,WV,304,US
25040,Charlton Heights,WV,304,US
25043,Clay,WV,304,US
25044,Clear Creek,WV,304,US
25045,Clendenin,WV,304,US
25047,Clothier,WV,304,US
25048,Colcord,WV,304,US
25049,Comfort,WV,304,US
25051,Costa,WV,304,US
25053,Danville,WV,304,US
25054,Dawes,WV,304,US
25057,Deep Water,WV,304,US
25059,Dixie,WV,304,US
25060,Dorothy,WV,304,US
25061,Drybranch,WV,304,US
25062,Dry Creek,WV,304,US
25063,Duck,WV,304,US
25064,Dunbar,WV,304,US
25067,East Bank,WV,304,US
25070,Eleanor,WV,304,US
25071,Elkview,WV,304,US
25075,Eskdale,WV,304,US
25076,Ethel,WV,304,US
25079,Falling Rock,WV,304,US
25081,Foster,WV,304,US
25082,Fraziers Bottom,WV,304,US
25083,Gallagher,WV,304,US
25085,Gauley Bridge,WV,304,US
25086,Glasgow,WV,304,US
25088,Glen,WV,304,US
25090,Glen Ferris,WV,304,US
25093,Gordon,WV,304,US
25102,Handley,WV,304,US
25103,Hansford,WV,304,US
25106,Henderson,WV,304,US
25107,Hernshaw,WV,304,US
25108,Hewett,WV,304,US
25109,Hometown,WV,304,US
25110,Hugheston,WV,304,US
25111,Indore,WV,304,US
25112,Institute,WV,304,US
25113,Ivydale,WV,304,US
25114,Jeffrey,WV,304,US
25115,Kanawha Falls,WV,304,US
25118,Kimberly,WV,304,US
25119,Kincaid,WV,304,US
25121,Lake,WV,304,US
25123,Leon,WV,304,US
25124,Liberty,WV,304,US
25125,Lizemores,WV,304,US
25126,London,WV,304,US
25130,Madison,WV,304,US
25132,Mammoth,WV,304,US
25133,Maysel,WV,304,US
25134,Miami,WV,304,US
25136,Montgomery,WV,304,US
25139,Mount Carbon,WV,304,US
25140,Naoma,WV,304,US
25141,Nebo,WV,304,US
25142,Nellis,WV,304,US
25143,Nitro,WV,304,US
25148,Orgas,WV,304,US
25149,Ottawa,WV,304,US
25152,Page,WV,304,US
25154,Peytona,WV,304,US
25156,Pinch,WV,304,US
25159,Poca,WV,304,US
25160,Pond Gap,WV,304,US
25161,Powellton,WV,304,US
25162,Pratt,WV,304,US
25164,Procious,WV,304,US
25165,Racine,WV,304,US
25168,Red House,WV,304,US
25169,Ridgeview,WV,304,US
25173,Robson,WV,304,US
25174,Rock Creek,WV,304,US
25177,Saint Albans,WV,304,US
25180,Saxon,WV,304,US
25181,Seth,WV,304,US
25183,Sharples,WV,304,US
25185,Mount Olive,WV,304,US
25186,Smithers,WV,304,US
25187,Southside,WV,304,US
25193,Sylvester,WV,304,US
25201,Tad,WV,304,US
25202,Tornado,WV,304,US
25203,Turtle Creek,WV,304,US
25204,Twilight,WV,304,US
25205,Uneeda,WV,304,US
25206,Van,WV,304,US
25208,Wharton,WV,304,US
25209,Whitesville,WV,304,US
25211,Widen,WV,304,US
25213,Winfield,WV,304,US
25214,Winifrede,WV,304,US
25231,Advent,WV,304,US
25234,Arnoldsburg,WV,304,US
25235,Chloe,WV,304,US
25239,Cottageville,WV,304,US
25241,Evans,WV,304,US
25243,Gandeeville,WV,304,US
25244,Gay,WV,304,US
25245,Given,WV,304,US
25247,Hartford,WV,304,US
25248,Kenna,WV,304,US
25251,Left Hand,WV,304,US
25252,Le Roy,WV,304,US
25253,Letart,WV,304,US
25259,Looneyville,WV,304,US
25260,Mason,WV,304,US
25261,Millstone,WV,304,US
25262,Millwood,WV,304,US
25264,Mount Alto,WV,304,US
25265,New Haven,WV,304,US
25266,Newton,WV,304,US
25267,Normantown,WV,304,US
25268,Orma,WV,304,US
25270,Reedy,WV,304,US
25271,Ripley,WV,304,US
25275,Sandyville,WV,304,US
25276,Spencer,WV,304,US
25285,Wallback,WV,304,US
25286,Walton,WV,304,US
25287,West Columbia,WV,304,US
25301,Charleston,WV,304,US
25302,Charleston,WV,304,US
25303,Charleston,WV,304,US
25304,Charleston,WV,304,US
25305,Charleston,WV,304,US
25306,Charleston,WV,304,US
25309,Charleston,WV,304,US
25311,Charleston,WV,304,US
25312,Charleston,WV,304,US
25313,Charleston,WV,304,US
25314,Charleston,WV,304,US
25315,Charleston,WV,304,US
25317,Charleston,WV,304,US
25320,Charleston,WV,304,US
25321,Charleston,WV,304,US
25322,Charleston,WV,304,US
25323,Charleston,WV,304,US
25324,Charleston,WV,304,US
25325,Charleston,WV,304,US
25326,Charleston,WV,304,US
25327,Charleston,WV,304,US
25328,Charleston,WV,304,US
25329,Charleston,WV,304,US
25330,Charleston,WV,304,US
25331,Charleston,WV,304,US
25332,Charleston,WV,304,US
25333,Charleston,WV,304,US
25334,Charleston,WV,304,US
25335,Charleston,WV,304,US
25336,Charleston,WV,304,US
25337,Charleston,WV,304,US
25338,Charleston,WV,304,US
25339,Charleston,WV,304,US
25350,Charleston,WV,304,US
25356,Charleston,WV,304,US
25357,Charleston,WV,304,US
25358,Charleston,WV,304,US
25360,Charleston,WV,304,US
25361,Charleston,WV,304,US
25362,Charleston,WV,304,US
25364,Charleston,WV,304,US
25365,Charleston,WV,304,US
25375,Charleston,WV,304,US
25387,Charleston,WV,304,US
25389,Charleston,WV,304,US
25392,Charleston,WV,304,US
25396,Charleston,WV,304,US
25401,Martinsburg,WV,"3,04,540",US
25402,Martinsburg,WV,304,US
25403,Martinsburg,WV,304,US
25404,Martinsburg,WV,304,US
25405,Martinsburg,WV,304,US
25410,Bakerton,WV,304,US
25411,Berkeley Springs,WV,304,US
25413,Bunker Hill,WV,304,US
25414,Charles Town,WV,304,US
25419,Falling Waters,WV,304,US
25420,Gerrardstown,WV,304,US
25421,Glengary,WV,304,US
25422,Great Cacapon,WV,304,US
25423,Halltown,WV,304,US
25425,Harpers Ferry,WV,304,US
25427,Hedgesville,WV,304,US
25428,Inwood,WV,304,US
25429,Martinsburg,WV,304,US
25430,Kearneysville,WV,304,US
25431,Levels,WV,304,US
25432,Millville,WV,304,US
25434,Paw Paw,WV,304,US
25437,Points,WV,304,US
25438,Ranson,WV,304,US
25440,Ridgeway,WV,304,US
25441,Rippon,WV,304,US
25442,Shenandoah Junction,WV,304,US
25443,Shepherdstown,WV,304,US
25444,Slanesville,WV,304,US
25446,Summit Point,WV,304,US
25501,Alkol,WV,304,US
25502,Apple Grove,WV,304,US
25503,Ashton,WV,304,US
25504,Barboursville,WV,304,US
25505,Big Creek,WV,304,US
25506,Branchland,WV,304,US
25507,Ceredo,WV,304,US
25508,Chapmanville,WV,304,US
25510,Culloden,WV,304,US
25511,Dunlow,WV,304,US
25512,East Lynn,WV,304,US
25514,Fort Gay,WV,304,US
25515,Gallipolis Ferry,WV,304,US
25517,Genoa,WV,304,US
25520,Glenwood,WV,304,US
25521,Griffithsville,WV,304,US
25523,Hamlin,WV,304,US
25524,Harts,WV,304,US
25526,Hurricane,WV,304,US
25529,Julian,WV,304,US
25530,Kenova,WV,304,US
25534,Kiahsville,WV,304,US
25535,Lavalette,WV,304,US
25537,Lesage,WV,304,US
25540,Midkiff,WV,304,US
25541,Milton,WV,304,US
25544,Myra,WV,304,US
25545,Ona,WV,304,US
25547,Pecks Mill,WV,304,US
25550,Point Pleasant,WV,304,US
25555,Prichard,WV,304,US
25557,Ranger,WV,304,US
25559,Salt Rock,WV,304,US
25560,Scott Depot,WV,304,US
25562,Shoals,WV,304,US
25564,Sod,WV,304,US
25565,Spurlockville,WV,304,US
25567,Sumerco,WV,304,US
25569,Teays,WV,304,US
25570,Wayne,WV,304,US
25571,West Hamlin,WV,304,US
25572,Woodville,WV,304,US
25573,Yawkey,WV,304,US
25601,Logan,WV,304,US
25606,Accoville,WV,304,US
25607,Amherstdale,WV,304,US
25608,Baisden,WV,304,US
25611,Bruno,WV,304,US
25612,Chauncey,WV,304,US
25614,Cora,WV,304,US
25617,Davin,WV,304,US
25621,Gilbert,WV,304,US
25624,Henlawson,WV,304,US
25625,Holden,WV,304,US
25628,Kistler,WV,304,US
25630,Lorado,WV,304,US
25632,Lyburn,WV,304,US
25634,Mallory,WV,304,US
25635,Man,WV,304,US
25637,Mount Gay,WV,304,US
25638,Omar,WV,304,US
25639,Peach Creek,WV,304,US
25644,Sarah Ann,WV,304,US
25646,Stollings,WV,304,US
25647,Switzer,WV,304,US
25649,Verdunville,WV,304,US
25650,Verner,WV,304,US
25651,Wharncliffe,WV,304,US
25652,Whitman,WV,304,US
25653,Wilkinson,WV,304,US
25654,Yolyn,WV,304,US
25661,Williamson,WV,304,US
25665,Borderland,WV,304,US
25666,Breeden,WV,304,US
25667,Chattaroy,WV,304,US
25669,Crum,WV,304,US
25670,Delbarton,WV,304,US
25671,Dingess,WV,304,US
25672,Edgarton,WV,304,US
25674,Kermit,WV,304,US
25676,Lenore,WV,304,US
25678,Matewan,WV,304,US
25685,Naugatuck,WV,304,US
25686,Newtown,WV,304,US
25688,North Matewan,WV,304,US
25690,Ragland,WV,304,US
25691,Rawl,WV,304,US
25692,Red Jacket,WV,304,US
25696,Varney,WV,304,US
25699,Wilsondale,WV,304,US
25701,Huntington,WV,304,US
25702,Huntington,WV,304,US
25703,Huntington,WV,304,US
25704,Huntington,WV,304,US
25705,Huntington,WV,304,US
25706,Huntington,WV,304,US
25707,Huntington,WV,304,US
25708,Huntington,WV,304,US
25709,Huntington,WV,304,US
25710,Huntington,WV,304,US
25711,Huntington,WV,304,US
25712,Huntington,WV,304,US
25713,Huntington,WV,304,US
25714,Huntington,WV,304,US
25715,Huntington,WV,304,US
25716,Huntington,WV,304,US
25717,Huntington,WV,304,US
25718,Huntington,WV,304,US
25719,Huntington,WV,304,US
25720,Huntington,WV,304,US
25721,Huntington,WV,304,US
25722,Huntington,WV,304,US
25723,Huntington,WV,304,US
25724,Huntington,WV,304,US
25725,Huntington,WV,304,US
25726,Huntington,WV,304,US
25727,Huntington,WV,304,US
25728,Huntington,WV,304,US
25729,Huntington,WV,304,US
25755,Huntington,WV,304,US
25770,Huntington,WV,304,US
25771,Huntington,WV,304,US
25772,Huntington,WV,304,US
25773,Huntington,WV,304,US
25774,Huntington,WV,304,US
25775,Huntington,WV,304,US
25776,Huntington,WV,304,US
25777,Huntington,WV,304,US
25778,Huntington,WV,304,US
25779,Huntington,WV,304,US
25801,Beckley,WV,304,US
25802,Beckley,WV,304,US
25810,Allen Junction,WV,304,US
25811,Amigo,WV,304,US
25812,Ansted,WV,304,US
25813,Beaver,WV,304,US
25817,Bolt,WV,304,US
25818,Bradley,WV,304,US
25820,Camp Creek,WV,304,US
25823,Coal City,WV,304,US
25825,Cool Ridge,WV,304,US
25826,Corinne,WV,304,US
25827,Crab Orchard,WV,304,US
25831,Danese,WV,304,US
25832,Daniels,WV,304,US
25833,Dothan,WV,304,US
25836,Eccles,WV,304,US
25837,Edmond,WV,304,US
25839,Fairdale,WV,304,US
25840,Fayetteville,WV,304,US
25841,Flat Top,WV,304,US
25843,Ghent,WV,304,US
25844,Glen Daniel,WV,304,US
25845,Glen Fork,WV,304,US
25846,Glen Jean,WV,304,US
25848,Glen Rogers,WV,304,US
25849,Glen White,WV,304,US
25851,Harper,WV,304,US
25853,Helen,WV,304,US
25854,Hico,WV,304,US
25855,Hilltop,WV,304,US
25857,Josephine,WV,304,US
25860,Lanark,WV,304,US
25862,Lansing,WV,304,US
25864,Layland,WV,304,US
25865,Lester,WV,304,US
25866,Lochgelly,WV,304,US
25868,Lookout,WV,304,US
25870,Maben,WV,304,US
25871,Mabscott,WV,304,US
25873,Mac Arthur,WV,304,US
25875,Mc Graws,WV,304,US
25876,Saulsville,WV,304,US
25878,Midway,WV,304,US
25879,Minden,WV,304,US
25880,Mount Hope,WV,304,US
25882,Mullens,WV,304,US
25901,Oak Hill,WV,304,US
25902,Odd,WV,304,US
25904,Pax,WV,304,US
25906,Piney View,WV,304,US
25907,Prince,WV,304,US
25908,Princewick,WV,304,US
25909,Prosperity,WV,304,US
25911,Raleigh,WV,304,US
25913,Ravencliff,WV,304,US
25915,Rhodell,WV,304,US
25916,Sabine,WV,304,US
25917,Scarbro,WV,304,US
25918,Shady Spring,WV,304,US
25919,Skelton,WV,304,US
25920,Slab Fork,WV,304,US
25921,Sophia,WV,304,US
25922,Spanishburg,WV,304,US
25926,Beckley,WV,304,US
25927,Stanaford,WV,304,US
25928,Stephenson,WV,304,US
25932,Surveyor,WV,304,US
25936,Thurmond,WV,304,US
25938,Victor,WV,304,US
25942,Winona,WV,304,US
25943,Wyco,WV,304,US
25951,Hinton,WV,304,US
25958,Charmco,WV,304,US
25962,Rainelle,WV,304,US
25965,Elton,WV,304,US
25966,Green Sulphur Springs,WV,304,US
25969,Jumping Branch,WV,304,US
25971,Lerona,WV,304,US
25972,Leslie,WV,304,US
25976,Meadow Bridge,WV,304,US
25977,Meadow Creek,WV,304,US
25978,Nimitz,WV,304,US
25979,Pipestem,WV,304,US
25981,Quinwood,WV,304,US
25984,Rupert,WV,304,US
25985,Sandstone,WV,304,US
25986,Spring Dale,WV,304,US
25989,White Oak,WV,304,US
26003,Wheeling,WV,"3,04,740",US
26030,Beech Bottom,WV,304,US
