zip,primary_city,state,area_codes,country
58224,Dahlen,ND,701,US
58225,Drayton,ND,"7,01,218",US
58227,Edinburg,ND,701,US
58228,Emerado,ND,701,US
58229,Fairdale,ND,701,US
58230,Finley,ND,701,US
58231,Fordville,ND,701,US
58233,Forest River,ND,701,US
58235,Gilby,ND,701,US
58236,Glasston,ND,701,US
58237,Grafton,ND,701,US
58238,Hamilton,ND,701,US
58239,Hannah,ND,701,US
58240,Hatton,ND,701,US
58241,Hensel,ND,701,US
58243,Hoople,ND,701,US
58244,Inkster,ND,701,US
58249,Langdon,ND,701,US
58250,Lankin,ND,701,US
58251,Larimore,ND,701,US
58254,Mcville,ND,701,US
58255,Maida,ND,701,US
58256,Manvel,ND,701,US
58257,Mayville,ND,701,US
58258,Mekinock,ND,701,US
58259,Michigan,ND,701,US
58260,Milton,ND,701,US
58261,Minto,ND,701,US
58262,Mountain,ND,701,US
58265,Neche,ND,701,US
58266,Niagara,ND,701,US
58267,Northwood,ND,701,US
58269,Osnabrock,ND,701,US
58270,Park River,ND,701,US
58271,Pembina,ND,701,US
58272,Petersburg,ND,701,US
58273,Pisek,ND,701,US
58274,Portland,ND,701,US
58275,Reynolds,ND,701,US
58276,Saint Thomas,ND,701,US
58277,Sharon,ND,701,US
58278,Thompson,ND,701,US
58281,Wales,ND,701,US
58282,Walhalla,ND,701,US
58301,Devils Lake,ND,701,US
58310,Agate,ND,701,US
58311,Alsen,ND,701,US
58313,Balta,ND,701,US
58316,Belcourt,ND,701,US
58317,Bisbee,ND,701,US
58318,Bottineau,ND,701,US
58319,Bremen,ND,701,US
58321,Brocket,ND,701,US
58323,Calvin,ND,701,US
58324,Cando,ND,701,US
58325,Churchs Ferry,ND,701,US
58327,Crary,ND,701,US
58329,Dunseith,ND,701,US
58330,Edmore,ND,701,US
58331,Egeland,ND,701,US
58332,Esmond,ND,701,US
58335,Fort Totten,ND,701,US
58338,Hampden,ND,701,US
58339,Hansboro,ND,701,US
58341,Harvey,ND,701,US
58343,Knox,ND,701,US
58344,Lakota,ND,701,US
58345,Lawton,ND,701,US
58346,Leeds,ND,701,US
58348,Maddock,ND,701,US
58351,Minnewaukan,ND,701,US
58352,Munich,ND,701,US
58353,Mylo,ND,701,US
58355,Nekoma,ND,701,US
58356,New Rockford,ND,701,US
58357,Oberon,ND,701,US
58361,Pekin,ND,701,US
58362,Penn,ND,701,US
58363,Perth,ND,701,US
58365,Rocklake,ND,701,US
58366,Rolette,ND,701,US
58367,Rolla,ND,701,US
58368,Rugby,ND,701,US
58369,Saint John,ND,701,US
58370,Saint Michael,ND,701,US
58372,Sarles,ND,701,US
58374,Sheyenne,ND,701,US
58377,Starkweather,ND,701,US
58379,Tokio,ND,701,US
58380,Tolna,ND,701,US
58381,Warwick,ND,701,US
58382,Webster,ND,701,US
58384,Willow City,ND,701,US
58385,Wolford,ND,701,US
58386,York,ND,701,US
58401,Jamestown,ND,701,US
58402,Jamestown,ND,701,US
58405,Jamestown,ND,701,US
58413,Ashley,ND,701,US
58415,Berlin,ND,701,US
58416,Binford,ND,701,US
58418,Bowdon,ND,701,US
58420,Buchanan,ND,701,US
58421,Carrington,ND,701,US
58422,Cathay,ND,701,US
58423,Chaseley,ND,701,US
58424,Cleveland,ND,701,US
58425,Cooperstown,ND,701,US
58426,Courtenay,ND,701,US
58428,Dawson,ND,701,US
58429,Dazey,ND,701,US
58430,Denhoff,ND,701,US
58431,Dickey,ND,701,US
58433,Edgeley,ND,701,US
58436,Ellendale,ND,701,US
58438,Fessenden,ND,701,US
58439,Forbes,ND,"6,05,701",US
58440,Fredonia,ND,701,US
58441,Fullerton,ND,701,US
58442,Gackle,ND,701,US
58443,Glenfield,ND,701,US
58444,Goodrich,ND,701,US
58445,Grace City,ND,701,US
58448,Hannaford,ND,701,US
58451,Hurdsfield,ND,701,US
58452,Jessie,ND,701,US
58454,Jud,ND,701,US
58455,Kensal,ND,701,US
58456,Kulm,ND,701,US
58458,Lamoure,ND,701,US
58460,Lehr,ND,701,US
58461,Litchville,ND,701,US
58463,Mcclusky,ND,701,US
58464,Mchenry,ND,701,US
58466,Marion,ND,701,US
58467,Medina,ND,701,US
58472,Montpelier,ND,701,US
58474,Oakes,ND,701,US
58475,Pettibone,ND,701,US
58476,Pingree,ND,701,US
58477,Regan,ND,701,US
58478,Robinson,ND,701,US
58479,Rogers,ND,701,US
58480,Sanborn,ND,701,US
58481,Spiritwood,ND,701,US
58482,Steele,ND,701,US
58483,Streeter,ND,701,US
58484,Sutton,ND,701,US
58486,Sykeston,ND,701,US
58487,Tappen,ND,701,US
58488,Tuttle,ND,701,US
58490,Verona,ND,701,US
58492,Wimbledon,ND,701,US
58494,Wing,ND,701,US
58495,Wishek,ND,701,US
58496,Woodworth,ND,701,US
58497,Ypsilanti,ND,701,US
58501,Bismarck,ND,701,US
58502,Bismarck,ND,701,US
58503,Bismarck,ND,701,US
58504,Bismarck,ND,701,US
58505,Bismarck,ND,701,US
58506,Bismarck,ND,701,US
58507,Bismarck,ND,701,US
58520,Almont,ND,701,US
58521,Baldwin,ND,701,US
58523,Beulah,ND,701,US
58524,Braddock,ND,701,US
58528,Cannon Ball,ND,701,US
58529,Carson,ND,701,US
58530,Center,ND,701,US
58531,Coleharbor,ND,701,US
58532,Driscoll,ND,701,US
58533,Elgin,ND,701,US
58535,Flasher,ND,701,US
58538,Fort Yates,ND,701,US
58540,Garrison,ND,701,US
58541,Golden Valley,ND,701,US
58542,Hague,ND,701,US
58544,Hazelton,ND,701,US
58545,Hazen,ND,701,US
58549,Kintyre,ND,701,US
58552,Linton,ND,701,US
58554,Mandan,ND,701,US
58558,Menoken,ND,701,US
58559,Mercer,ND,701,US
58560,Moffit,ND,701,US
58561,Napoleon,ND,701,US
58562,New Leipzig,ND,701,US
58563,New Salem,ND,701,US
58564,Raleigh,ND,701,US
58565,Riverdale,ND,701,US
58566,Saint Anthony,ND,701,US
58568,Selfridge,ND,701,US
58569,Shields,ND,701,US
58570,Solen,ND,701,US
58571,Stanton,ND,701,US
58572,Sterling,ND,701,US
58573,Strasburg,ND,701,US
58575,Turtle Lake,ND,701,US
58576,Underwood,ND,701,US
58577,Washburn,ND,701,US
58579,Wilton,ND,701,US
58580,Zap,ND,701,US
58581,Zeeland,ND,701,US
58601,Dickinson,ND,701,US
58602,Dickinson,ND,701,US
58620,Amidon,ND,701,US
58621,Beach,ND,701,US
58622,Belfield,ND,701,US
58623,Bowman,ND,"7,01,605",US
58625,Dodge,ND,701,US
58626,Dunn Center,ND,701,US
58627,Fairfield,ND,701,US
58630,Gladstone,ND,701,US
58631,Glen Ullin,ND,701,US
58632,Golva,ND,701,US
58634,Grassy Butte,ND,701,US
58636,Halliday,ND,701,US
58638,Hebron,ND,701,US
58639,Hettinger,ND,"7,01,605",US
58640,Killdeer,ND,701,US
58641,Lefor,ND,701,US
58642,Manning,ND,701,US
58643,Marmarth,ND,701,US
58644,Marshall,ND,701,US
58645,Medora,ND,701,US
58646,Mott,ND,701,US
58647,New England,ND,701,US
58649,Reeder,ND,701,US
58650,Regent,ND,701,US
58651,Rhame,ND,701,US
58652,Richardton,ND,701,US
58653,Scranton,ND,"7,01,605",US
58654,Sentinel Butte,ND,701,US
58655,South Heart,ND,701,US
58656,Taylor,ND,701,US
58701,Minot,ND,701,US
58702,Minot,ND,701,US
58703,Minot,ND,701,US
58704,Minot Afb,ND,701,US
58705,Minot Afb,ND,701,US
58707,Minot,ND,701,US
58710,Anamoose,ND,701,US
58711,Antler,ND,701,US
58712,Balfour,ND,701,US
58713,Bantry,ND,701,US
58716,Benedict,ND,701,US
58718,Berthold,ND,701,US
58721,Bowbells,ND,701,US
58722,Burlington,ND,701,US
58723,Butte,ND,701,US
58725,Carpio,ND,701,US
58727,Columbus,ND,701,US
58730,Crosby,ND,701,US
58731,Deering,ND,701,US
58733,Des Lacs,ND,701,US
58734,Donnybrook,ND,701,US
58735,Douglas,ND,701,US
58736,Drake,ND,701,US
58737,Flaxton,ND,701,US
58740,Glenburn,ND,701,US
58741,Granville,ND,701,US
58744,Karlsruhe,ND,701,US
58746,Kenmare,ND,701,US
58748,Kramer,ND,701,US
58750,Lansford,ND,701,US
58752,Lignite,ND,701,US
58755,Mcgregor,ND,701,US
58756,Makoti,ND,701,US
58757,Mandaree,ND,701,US
58758,Martin,ND,701,US
58759,Max,ND,701,US
58760,Maxbass,ND,701,US
58761,Mohall,ND,701,US
58762,Newburg,ND,701,US
58763,New Town,ND,701,US
58765,Noonan,ND,701,US
58768,Norwich,ND,701,US
58769,Palermo,ND,701,US
58770,Parshall,ND,701,US
58771,Plaza,ND,701,US
58772,Portal,ND,701,US
58773,Powers Lake,ND,701,US
58775,Roseglen,ND,701,US
58776,Ross,ND,701,US
58778,Ruso,ND,701,US
58779,Ryder,ND,701,US
58781,Sawyer,ND,701,US
58782,Sherwood,ND,701,US
58783,Souris,ND,701,US
58784,Stanley,ND,701,US
58785,Surrey,ND,701,US
58787,Tolley,ND,701,US
58788,Towner,ND,701,US
58789,Upham,ND,701,US
58790,Velva,ND,701,US
58792,Voltaire,ND,701,US
58793,Westhope,ND,701,US
58794,White Earth,ND,701,US
58795,Wildrose,ND,701,US
58801,Williston,ND,701,US
58802,Williston,ND,701,US
58830,Alamo,ND,701,US
58831,Alexander,ND,701,US
58833,Ambrose,ND,701,US
58835,Arnegard,ND,701,US
58838,Cartwright,ND,701,US
58843,Epping,ND,701,US
58844,Fortuna,ND,701,US
58845,Grenora,ND,701,US
58847,Keene,ND,701,US
58849,Ray,ND,701,US
58852,Tioga,ND,701,US
58853,Trenton,ND,701,US
58854,Watford City,ND,701,US
58856,Zahl,ND,701,US
59001,Absarokee,MT,406,US
59002,Acton,MT,406,US
59003,Ashland,MT,406,US
59004,Ashland,MT,406,US
59006,Ballantine,MT,406,US
59007,Bearcreek,MT,406,US
59008,Belfry,MT,"4,06,307",US
59010,Bighorn,MT,406,US
59011,Big Timber,MT,406,US
59012,Birney,MT,406,US
59013,Boyd,MT,406,US
59014,Bridger,MT,406,US
59015,Broadview,MT,406,US
59016,Busby,MT,406,US
59018,Clyde Park,MT,406,US
59019,Columbus,MT,406,US
59020,Cooke City,MT,406,US
59022,Crow Agency,MT,406,US
59024,Custer,MT,406,US
59025,Decker,MT,"4,06,307",US
59026,Edgar,MT,406,US
59027,Emigrant,MT,406,US
59028,Fishtail,MT,406,US
59029,Fromberg,MT,406,US
59030,Gardiner,MT,406,US
59031,Garryowen,MT,406,US
59032,Grass Range,MT,406,US
59033,Greycliff,MT,406,US
59034,Hardin,MT,406,US
59035,Fort Smith,MT,406,US
59036,Harlowton,MT,406,US
59037,Huntley,MT,406,US
59038,Hysham,MT,406,US
59039,Ingomar,MT,406,US
59041,Joliet,MT,406,US
59043,Lame Deer,MT,406,US
59044,Laurel,MT,406,US
59046,Lavina,MT,406,US
59047,Livingston,MT,406,US
59050,Lodge Grass,MT,406,US
59052,Mc Leod,MT,406,US
