zip,primary_city,state,area_codes,country
13320,Cherry Valley,NY,"6,07,518",US
13321,Clark Mills,NY,315,US
13322,Clayville,NY,315,US
13323,Clinton,NY,315,US
13324,Cold Brook,NY,315,US
13325,Constableville,NY,315,US
13326,Cooperstown,NY,607,US
13327,Croghan,NY,315,US
13328,Deansboro,NY,315,US
13329,Dolgeville,NY,"3,15,518",US
13331,Eagle Bay,NY,315,US
13332,Earlville,NY,315,US
13333,East Springfield,NY,607,US
13334,Eaton,NY,315,US
13335,Edmeston,NY,"6,07,315",US
13337,Fly Creek,NY,607,US
13338,Forestport,NY,315,US
13339,Fort Plain,NY,518,US
13340,Frankfort,NY,315,US
13341,Franklin Springs,NY,315,US
13342,Garrattsville,NY,607,US
13343,Glenfield,NY,315,US
13345,Greig,NY,315,US
13346,Hamilton,NY,315,US
13348,Hartwick,NY,607,US
13350,Herkimer,NY,315,US
13352,Hinckley,NY,315,US
13353,Hoffmeister,NY,315,US
13354,Holland Patent,NY,315,US
13355,Hubbardsville,NY,315,US
13357,Ilion,NY,315,US
13360,Inlet,NY,315,US
13361,Jordanville,NY,315,US
13362,Knoxboro,NY,315,US
13363,Lee Center,NY,315,US
13364,Leonardsville,NY,315,US
13365,Little Falls,NY,315,US
13367,Lowville,NY,315,US
13368,Lyons Falls,NY,315,US
13401,Mc Connellsville,NY,315,US
13402,Madison,NY,315,US
13403,Marcy,NY,315,US
13404,Martinsburg,NY,315,US
13406,Middleville,NY,315,US
13407,Mohawk,NY,315,US
13408,Morrisville,NY,315,US
13409,Munnsville,NY,315,US
13410,Nelliston,NY,518,US
13411,New Berlin,NY,607,US
13413,New Hartford,NY,315,US
13415,New Lisbon,NY,607,US
13416,Newport,NY,315,US
13417,New York Mills,NY,315,US
13418,North Brookfield,NY,315,US
13420,Old Forge,NY,315,US
13421,Oneida,NY,315,US
13424,Oriskany,NY,315,US
13425,Oriskany Falls,NY,315,US
13426,Orwell,NY,315,US
13428,Palatine Bridge,NY,518,US
13431,Poland,NY,315,US
13433,Port Leyden,NY,315,US
13435,Prospect,NY,315,US
13436,Raquette Lake,NY,315,US
13437,Redfield,NY,315,US
13438,Remsen,NY,315,US
13439,Richfield Springs,NY,315,US
13440,Rome,NY,315,US
13441,Rome,NY,315,US
13442,Rome,NY,315,US
13449,Rome,NY,315,US
13450,Roseboom,NY,607,US
13452,Saint Johnsville,NY,518,US
13454,Salisbury Center,NY,315,US
13455,Sangerfield,NY,315,US
13456,Sauquoit,NY,315,US
13457,Schuyler Lake,NY,315,US
13459,Sharon Springs,NY,518,US
13460,Sherburne,NY,607,US
13461,Sherrill,NY,315,US
13464,Smyrna,NY,607,US
13465,Solsville,NY,315,US
13468,Springfield Center,NY,"3,15,607",US
13469,Stittville,NY,315,US
13470,Stratford,NY,315,US
13471,Taberg,NY,315,US
13472,Thendara,NY,315,US
13473,Turin,NY,315,US
13475,Van Hornesville,NY,315,US
13476,Vernon,NY,315,US
13477,Vernon Center,NY,315,US
13478,Verona,NY,315,US
13479,Washington Mills,NY,315,US
13480,Waterville,NY,315,US
13482,West Burlington,NY,607,US
13483,Westdale,NY,315,US
13484,West Eaton,NY,315,US
13485,West Edmeston,NY,315,US
13486,Westernville,NY,315,US
13488,Westford,NY,607,US
13489,West Leyden,NY,315,US
13490,Westmoreland,NY,315,US
13491,West Winfield,NY,315,US
13492,Whitesboro,NY,315,US
13493,Williamstown,NY,315,US
13494,Woodgate,NY,315,US
13495,Yorkville,NY,315,US
13501,Utica,NY,315,US
13502,Utica,NY,315,US
13503,Utica,NY,315,US
13504,Utica,NY,315,US
13505,Utica,NY,315,US
13599,Utica,NY,315,US
13601,Watertown,NY,315,US
13602,Fort Drum,NY,315,US
13603,Watertown,NY,315,US
13605,Adams,NY,315,US
13606,Adams Center,NY,315,US
13607,Alexandria Bay,NY,315,US
13608,Antwerp,NY,315,US
13611,Belleville,NY,315,US
13612,Black River,NY,315,US
13613,Brasher Falls,NY,315,US
13614,Brier Hill,NY,315,US
13615,Brownville,NY,315,US
13616,Calcium,NY,315,US
13617,Canton,NY,315,US
13618,Cape Vincent,NY,315,US
13619,Carthage,NY,315,US
13620,Castorland,NY,315,US
13621,Chase Mills,NY,315,US
13622,Chaumont,NY,315,US
13623,Chippewa Bay,NY,315,US
13624,Clayton,NY,315,US
13625,Colton,NY,315,US
13626,Copenhagen,NY,315,US
13627,Deer River,NY,315,US
13628,Deferiet,NY,315,US
13630,De Kalb Junction,NY,315,US
13631,Denmark,NY,315,US
13632,Depauville,NY,315,US
13633,De Peyster,NY,315,US
13634,Dexter,NY,315,US
13635,Edwards,NY,315,US
13636,Ellisburg,NY,315,US
13637,Evans Mills,NY,315,US
13638,Felts Mills,NY,315,US
13639,Fine,NY,315,US
13640,Wellesley Island,NY,315,US
13641,Fishers Landing,NY,315,US
13642,Gouverneur,NY,315,US
13643,Great Bend,NY,315,US
13645,Hailesboro,NY,315,US
13646,Hammond,NY,315,US
13647,Hannawa Falls,NY,315,US
13648,Harrisville,NY,315,US
13649,Helena,NY,315,US
13650,Henderson,NY,315,US
13651,Henderson Harbor,NY,315,US
13652,Hermon,NY,315,US
13654,Heuvelton,NY,315,US
13655,Hogansburg,NY,518,US
13656,La Fargeville,NY,315,US
13657,Limerick,NY,315,US
13658,Lisbon,NY,315,US
13659,Lorraine,NY,315,US
13660,Madrid,NY,315,US
13661,Mannsville,NY,315,US
13662,Massena,NY,315,US
13664,Morristown,NY,315,US
13665,Natural Bridge,NY,315,US
13666,Newton Falls,NY,315,US
13667,Norfolk,NY,315,US
13668,Norwood,NY,315,US
13669,Ogdensburg,NY,315,US
13670,Oswegatchie,NY,315,US
13671,Oxbow,NY,315,US
13672,Parishville,NY,315,US
13673,Philadelphia,NY,315,US
13674,Pierrepont Manor,NY,315,US
13675,Plessis,NY,315,US
13676,Potsdam,NY,315,US
13677,Pyrites,NY,315,US
13678,Raymondville,NY,315,US
13679,Redwood,NY,315,US
13680,Rensselaer Falls,NY,315,US
13681,Richville,NY,315,US
13682,Rodman,NY,315,US
13683,Rooseveltown,NY,315,US
13684,Russell,NY,315,US
13685,Sackets Harbor,NY,315,US
13687,South Colton,NY,315,US
13690,Star Lake,NY,315,US
13691,Theresa,NY,315,US
13692,Thousand Island Park,NY,315,US
13693,Three Mile Bay,NY,315,US
13694,Waddington,NY,315,US
13695,Wanakena,NY,315,US
13696,West Stockholm,NY,315,US
13697,Winthrop,NY,315,US
13699,Potsdam,NY,315,US
13730,Afton,NY,607,US
13731,Andes,NY,845,US
13732,Apalachin,NY,607,US
13733,Bainbridge,NY,607,US
13734,Barton,NY,607,US
13736,Berkshire,NY,607,US
13737,Bible School Park,NY,607,US
13738,Blodgett Mills,NY,607,US
13739,Bloomville,NY,607,US
13740,Bovina Center,NY,607,US
13743,Candor,NY,607,US
13744,Castle Creek,NY,607,US
13745,Chenango Bridge,NY,607,US
13746,Chenango Forks,NY,607,US
13747,Colliersville,NY,,US
13748,Conklin,NY,607,US
13749,Corbettsville,NY,607,US
13750,Davenport,NY,607,US
13751,Davenport Center,NY,607,US
13752,Delancey,NY,607,US
13753,Delhi,NY,607,US
13754,Deposit,NY,607,US
13755,Downsville,NY,607,US
13756,East Branch,NY,607,US
13757,East Meredith,NY,607,US
13758,East Pharsalia,NY,607,US
13760,Endicott,NY,"6,07,585",US
13761,Endicott,NY,607,US
13762,Endwell,NY,607,US
13763,Endicott,NY,607,US
13774,Fishs Eddy,NY,607,US
13775,Franklin,NY,607,US
13776,Gilbertsville,NY,607,US
13777,Glen Aubrey,NY,607,US
13778,Greene,NY,607,US
13780,Guilford,NY,607,US
13782,Hamden,NY,607,US
13783,Hancock,NY,"6,07,845",US
13784,Harford,NY,607,US
13786,Harpersfield,NY,607,US
13787,Harpursville,NY,607,US
13788,Hobart,NY,607,US
13790,Johnson City,NY,607,US
13794,Killawog,NY,607,US
13795,Kirkwood,NY,607,US
13796,Laurens,NY,607,US
13797,Lisle,NY,607,US
13801,Mc Donough,NY,607,US
13802,Maine,NY,607,US
13803,Marathon,NY,607,US
13804,Masonville,NY,607,US
13806,Meridale,NY,607,US
13807,Milford,NY,607,US
13808,Morris,NY,607,US
13809,Mount Upton,NY,607,US
13810,Mount Vision,NY,607,US
13811,Newark Valley,NY,607,US
13812,Nichols,NY,607,US
13813,Nineveh,NY,607,US
13814,North Norwich,NY,607,US
13815,Norwich,NY,607,US
13820,Oneonta,NY,607,US
13825,Otego,NY,607,US
13826,Ouaquaga,NY,607,US
13827,Owego,NY,607,US
13830,Oxford,NY,607,US
13832,Plymouth,NY,"6,07,315",US
13833,Port Crane,NY,607,US
13834,Portlandville,NY,607,US
13835,Richford,NY,607,US
13837,Shinhopple,NY,,US
13838,Sidney,NY,607,US
13839,Sidney Center,NY,607,US
13840,Smithboro,NY,607,US
13841,Smithville Flats,NY,607,US
13842,South Kortright,NY,607,US
13843,South New Berlin,NY,607,US
13844,South Plymouth,NY,607,US
13845,Tioga Center,NY,607,US
13846,Treadwell,NY,607,US
13847,Trout Creek,NY,607,US
13848,Tunnel,NY,607,US
13849,Unadilla,NY,607,US
13850,Vestal,NY,607,US
13851,Vestal,NY,607,US
13856,Walton,NY,607,US
13859,Wells Bridge,NY,607,US
13860,West Davenport,NY,,US
13861,West Oneonta,NY,607,US
13862,Whitney Point,NY,607,US
13863,Willet,NY,607,US
13864,Willseyville,NY,607,US
13865,Windsor,NY,607,US
13901,Binghamton,NY,607,US
13902,Binghamton,NY,607,US
13903,Binghamton,NY,607,US
13904,Binghamton,NY,607,US
13905,Binghamton,NY,607,US
14001,Akron,NY,"7,16,585",US
14004,Alden,NY,"7,16,585",US
14005,Alexander,NY,585,US
14006,Angola,NY,716,US
14008,Appleton,NY,716,US
14009,Arcade,NY,"5,85,716",US
14010,Athol Springs,NY,,US
14011,Attica,NY,585,US
14012,Barker,NY,716,US
14013,Basom,NY,585,US
14020,Batavia,NY,"5,85,716",US
14021,Batavia,NY,585,US
14024,Bliss,NY,585,US
14025,Boston,NY,716,US
14026,Bowmansville,NY,716,US
14027,Brant,NY,716,US
14028,Burt,NY,716,US
14029,Centerville,NY,585,US
14030,Chaffee,NY,"7,16,585",US
14031,Clarence,NY,716,US
14032,Clarence Center,NY,716,US
14033,Colden,NY,716,US
14034,Collins,NY,716,US
14035,Collins Center,NY,,US
14036,Corfu,NY,"5,85,716",US
14037,Cowlesville,NY,585,US
14038,Crittenden,NY,,US
14039,Dale,NY,585,US
14040,Darien Center,NY,585,US
14041,Dayton,NY,716,US
14042,Delevan,NY,716,US
14043,Depew,NY,716,US
14047,Derby,NY,716,US
14048,Dunkirk,NY,716,US
14051,East Amherst,NY,716,US
14052,East Aurora,NY,"7,16,585",US
14054,East Bethany,NY,585,US
14055,East Concord,NY,716,US
14056,East Pembroke,NY,585,US
14057,Eden,NY,716,US
14058,Elba,NY,585,US
14059,Elma,NY,716,US
14060,Farmersville Station,NY,,US
14061,Farnham,NY,,US
14062,Forestville,NY,716,US
14063,Fredonia,NY,716,US
14065,Freedom,NY,585,US
14066,Gainesville,NY,585,US
14067,Gasport,NY,716,US
14068,Getzville,NY,716,US
14069,Glenwood,NY,716,US
14070,Gowanda,NY,716,US
14072,Grand Island,NY,716,US
14075,Hamburg,NY,"7,16,718",US
14080,Holland,NY,716,US
14081,Irving,NY,716,US
14082,Java Center,NY,"5,85,716",US
14083,Java Village,NY,585,US
14085,Lake View,NY,716,US
14086,Lancaster,NY,716,US
14091,Lawtons,NY,716,US
14092,Lewiston,NY,716,US
14094,Lockport,NY,"7,16,585",US
14095,Lockport,NY,716,US
14098,Lyndonville,NY,"5,85,716",US
14101,Machias,NY,"7,16,585",US
14102,Marilla,NY,716,US
14103,Medina,NY,"5,85,716",US
14105,Middleport,NY,"7,16,585",US
14107,Model City,NY,716,US
14108,Newfane,NY,716,US
14109,Niagara University,NY,716,US
14110,North Boston,NY,,US
14111,North Collins,NY,716,US
14112,North Evans,NY,,US
14113,North Java,NY,585,US
14120,North Tonawanda,NY,716,US
14125,Oakfield,NY,585,US
14126,Olcott,NY,716,US
14127,Orchard Park,NY,716,US
14129,Perrysburg,NY,716,US
14130,Pike,NY,585,US
14131,Ransomville,NY,716,US
14132,Sanborn,NY,716,US
14133,Sandusky,NY,,US
14134,Sardinia,NY,716,US
14135,Sheridan,NY,716,US
14136,Silver Creek,NY,716,US
14138,South Dayton,NY,716,US
14139,South Wales,NY,716,US
14140,Spring Brook,NY,,US
14141,Springville,NY,716,US
14143,Stafford,NY,585,US
14144,Stella Niagara,NY,716,US
14145,Strykersville,NY,"5,85,716",US
14150,Tonawanda,NY,716,US
14151,Tonawanda,NY,716,US
14166,Van Buren Point,NY,716,US
14167,Varysburg,NY,585,US
14168,Versailles,NY,,US
14169,Wales Center,NY,716,US
14170,West Falls,NY,716,US
14171,West Valley,NY,716,US
14172,Wilson,NY,716,US
14173,Yorkshire,NY,"5,85,716",US
14174,Youngstown,NY,716,US
14201,Buffalo,NY,716,US
14202,Buffalo,NY,716,US
14203,Buffalo,NY,716,US
14204,Buffalo,NY,"5,85,716",US
14205,Buffalo,NY,716,US
14206,Buffalo,NY,716,US
14207,Buffalo,NY,716,US
14208,Buffalo,NY,716,US
14209,Buffalo,NY,716,US
14210,Buffalo,NY,716,US
14211,Buffalo,NY,716,US
14212,Buffalo,NY,716,US
14213,Buffalo,NY,716,US
14214,Buffalo,NY,716,US
14215,Buffalo,NY,716,US
14216,Buffalo,NY,716,US
14217,Buffalo,NY,716,US
14218,Buffalo,NY,716,US
14219,Buffalo,NY,716,US
14220,Buffalo,NY,716,US
14221,Buffalo,NY,"5,85,716",US
14222,Buffalo,NY,716,US
14223,Buffalo,NY,"7,16,917",US
14224,Buffalo,NY,716,US
14225,Buffalo,NY,716,US
14226,Buffalo,NY,716,US
14227,Buffalo,NY,716,US
14228,Buffalo,NY,716,US
14231,Buffalo,NY,716,US
14233,Buffalo,NY,716,US
14240,Buffalo,NY,716,US
14241,Buffalo,NY,716,US
14260,Buffalo,NY,716,US
14261,Buffalo,NY,716,US
14263,Buffalo,NY,716,US
14264,Buffalo,NY,716,US
14265,Buffalo,NY,716,US
14267,Buffalo,NY,716,US
14269,Buffalo,NY,716,US
14270,Buffalo,NY,716,US
14272,Buffalo,NY,716,US
14273,Buffalo,NY,716,US
14276,Buffalo,NY,716,US
14280,Buffalo,NY,"5,85,716",US
14301,Niagara Falls,NY,716,US
14302,Niagara Falls,NY,716,US
14303,Niagara Falls,NY,716,US
14304,Niagara Falls,NY,716,US
14305,Niagara Falls,NY,716,US
14410,Adams Basin,NY,585,US
14411,Albion,NY,585,US
14413,Alton,NY,315,US
14414,Avon,NY,585,US
14415,Bellona,NY,585,US
14416,Bergen,NY,585,US
14418,Branchport,NY,"3,15,607",US
14420,Brockport,NY,585,US
14422,Byron,NY,585,US
14423,Caledonia,NY,585,US
14424,Canandaigua,NY,585,US
14425,Farmington,NY,"71,65,85,315",US
14427,Castile,NY,585,US
14428,Churchville,NY,585,US
14429,Clarendon,NY,585,US
14430,Clarkson,NY,585,US
14432,Clifton Springs,NY,"3,15,585",US
14433,Clyde,NY,315,US
14435,Conesus,NY,585,US
14437,Dansville,NY,"5,85,607",US
14441,Dresden,NY,315,US
14443,East Bloomfield,NY,585,US
14445,East Rochester,NY,585,US
14449,East Williamson,NY,315,US
14450,Fairport,NY,"5,85,716",US
14452,Fancher,NY,585,US
14453,Fishers,NY,585,US
14454,Geneseo,NY,"5,85,716",US
14456,Geneva,NY,"3,15,585",US
14461,Gorham,NY,585,US
14462,Groveland,NY,585,US
14463,Hall,NY,585,US
14464,Hamlin,NY,585,US
14466,Hemlock,NY,585,US
14467,Henrietta,NY,585,US
14468,Hilton,NY,585,US
14469,Bloomfield,NY,585,US
14470,Holley,NY,585,US
14471,Honeoye,NY,585,US
14472,Honeoye Falls,NY,585,US
14475,Ionia,NY,585,US
14476,Kendall,NY,585,US
14477,Kent,NY,585,US
14478,Keuka Park,NY,315,US
14479,Knowlesville,NY,585,US
14480,Lakeville,NY,585,US
14481,Leicester,NY,585,US
14482,Le Roy,NY,585,US
14485,Lima,NY,585,US
14486,Linwood,NY,585,US
14487,Livonia,NY,585,US
14488,Livonia Center,NY,585,US
14489,Lyons,NY,315,US
14502,Macedon,NY,"5,85,315",US
14504,Manchester,NY,585,US
14505,Marion,NY,315,US
14506,Mendon,NY,585,US
14507,Middlesex,NY,585,US
14508,Morton,NY,585,US
14510,Mount Morris,NY,585,US
14511,Mumford,NY,585,US
14512,Naples,NY,585,US
14513,Newark,NY,"3,15,585",US
14514,North Chili,NY,585,US
14515,North Greece,NY,585,US
14516,North Rose,NY,315,US
14517,Nunda,NY,585,US
14518,Oaks Corners,NY,,US
14519,Ontario,NY,"3,15,585",US
14520,Ontario Center,NY,315,US
14521,Ovid,NY,607,US
14522,Palmyra,NY,315,US
14525,Pavilion,NY,585,US
14526,Penfield,NY,585,US
14527,Penn Yan,NY,"31,55,85,607",US
14529,Perkinsville,NY,585,US
14530,Perry,NY,585,US
14532,Phelps,NY,315,US
14533,Piffard,NY,585,US
14534,Pittsford,NY,585,US
14536,Portageville,NY,585,US
14537,Port Gibson,NY,315,US
14538,Pultneyville,NY,315,US
14539,Retsof,NY,585,US
14541,Romulus,NY,"3,15,607",US
14542,Rose,NY,315,US
14543,Rush,NY,585,US
14544,Rushville,NY,585,US
14545,Scottsburg,NY,585,US
14546,Scottsville,NY,585,US
14547,Seneca Castle,NY,"3,15,585",US
14548,Shortsville,NY,"5,85,315",US
14549,Silver Lake,NY,585,US
14550,Silver Springs,NY,585,US
14551,Sodus,NY,315,US
14555,Sodus Point,NY,315,US
14556,Sonyea,NY,585,US
14557,South Byron,NY,585,US
14558,South Lima,NY,585,US
14559,Spencerport,NY,585,US
14560,Springwater,NY,585,US
14561,Stanley,NY,585,US
14563,Union Hill,NY,315,US
14564,Victor,NY,585,US
14568,Walworth,NY,"3,15,585",US
14569,Warsaw,NY,585,US
14571,Waterport,NY,585,US
14572,Wayland,NY,585,US
14580,Webster,NY,"5,85,716",US
14585,West Bloomfield,NY,585,US
14586,West Henrietta,NY,585,US
14588,Willard,NY,607,US
14589,Williamson,NY,315,US
14590,Wolcott,NY,315,US
14591,Wyoming,NY,585,US
14592,York,NY,585,US
14602,Rochester,NY,585,US
14603,Rochester,NY,585,US
14604,Rochester,NY,585,US
14605,Rochester,NY,585,US
14606,Rochester,NY,585,US
14607,Rochester,NY,585,US
14608,Rochester,NY,585,US
14609,Rochester,NY,585,US
14610,Rochester,NY,585,US
14611,Rochester,NY,585,US
14612,Rochester,NY,585,US
14613,Rochester,NY,"3,15,585",US
14614,Rochester,NY,"5,85,315",US
14615,Rochester,NY,585,US
14616,Rochester,NY,585,US
14617,Rochester,NY,585,US
14618,Rochester,NY,585,US
14619,Rochester,NY,585,US
14620,Rochester,NY,585,US
14621,Rochester,NY,585,US
14622,Rochester,NY,585,US
14623,Rochester,NY,585,US
14624,Rochester,NY,585,US
14625,Rochester,NY,585,US
14626,Rochester,NY,585,US
14627,Rochester,NY,585,US
14638,Rochester,NY,585,US
14639,Rochester,NY,585,US
14642,Rochester,NY,585,US
14643,Rochester,NY,585,US
14644,Rochester,NY,585,US
14645,Rochester,NY,585,US
14646,Rochester,NY,585,US
14647,Rochester,NY,585,US
14649,Rochester,NY,585,US
14650,Rochester,NY,585,US
14651,Rochester,NY,585,US
14652,Rochester,NY,585,US
14653,Rochester,NY,585,US
14664,Rochester,NY,585,US
14673,Rochester,NY,585,US
14683,Rochester,NY,585,US
14692,Rochester,NY,585,US
14694,Rochester,NY,585,US
14701,Jamestown,NY,716,US
14702,Jamestown,NY,716,US
14706,Allegany,NY,,US
14707,Allentown,NY,585,US
14708,Alma,NY,585,US
14709,Angelica,NY,585,US
14710,Ashville,NY,716,US
14711,Belfast,NY,585,US
14712,Bemus Point,NY,716,US
14714,Black Creek,NY,585,US
14715,Bolivar,NY,585,US
14716,Brocton,NY,716,US
14717,Caneadea,NY,585,US
14718,Cassadaga,NY,716,US
14719,Cattaraugus,NY,716,US
14720,Celoron,NY,716,US
14721,Ceres,NY,"5,85,716",US
14722,Chautauqua,NY,716,US
14723,Cherry Creek,NY,716,US
14724,Clymer,NY,716,US
14726,Conewango Valley,NY,716,US
14727,Cuba,NY,"5,85,716",US
14728,Dewittville,NY,716,US
14729,East Otto,NY,716,US
14730,East Randolph,NY,716,US
14731,Ellicottville,NY,716,US
14732,Ellington,NY,716,US
14733,Falconer,NY,716,US
14735,Fillmore,NY,585,US
14736,Findley Lake,NY,716,US
14737,Franklinville,NY,716,US
14738,Frewsburg,NY,716,US
14739,Friendship,NY,585,US
14740,Gerry,NY,716,US
14741,Great Valley,NY,716,US
14742,Greenhurst,NY,716,US
14743,Hinsdale,NY,716,US
14744,Houghton,NY,585,US
14745,Hume,NY,585,US
14747,Kennedy,NY,716,US
14748,Kill Buck,NY,716,US
14750,Lakewood,NY,716,US
14751,Leon,NY,716,US
14752,Lily Dale,NY,716,US
14753,Limestone,NY,716,US
14754,Little Genesee,NY,585,US
14755,Little Valley,NY,716,US
14756,Maple Springs,NY,716,US
14757,Mayville,NY,716,US
14758,Niobe,NY,716,US
14760,Olean,NY,"5,85,716",US
14766,Otto,NY,,US
14767,Panama,NY,716,US
14769,Portland,NY,716,US
14770,Portville,NY,585,US
14772,Randolph,NY,716,US
14774,Richburg,NY,585,US
14775,Ripley,NY,716,US
14777,Rushford,NY,"5,85,716",US
14778,Saint Bonaventure,NY,,US
14779,Salamanca,NY,716,US
14781,Sherman,NY,716,US
14782,Sinclairville,NY,716,US
14783,Steamburg,NY,716,US
14784,Stockton,NY,716,US
14785,Stow,NY,716,US
14786,West Clarksville,NY,,US
14787,Westfield,NY,716,US
14788,Westons Mills,NY,,US
14801,Addison,NY,607,US
14802,Alfred,NY,607,US
14803,Alfred Station,NY,607,US
14804,Almond,NY,"6,07,585",US
14805,Alpine,NY,607,US
14806,Andover,NY,607,US
14807,Arkport,NY,607,US
14808,Atlanta,NY,585,US
14809,Avoca,NY,607,US
14810,Bath,NY,607,US
14812,Beaver Dams,NY,607,US
14813,Belmont,NY,585,US
14814,Big Flats,NY,607,US
14815,Bradford,NY,607,US
14816,Breesport,NY,607,US
14817,Brooktondale,NY,607,US
14818,Burdett,NY,607,US
14819,Cameron,NY,607,US
14820,Cameron Mills,NY,607,US
14821,Campbell,NY,607,US
14822,Canaseraga,NY,607,US
14823,Canisteo,NY,607,US
14824,Cayuta,NY,607,US
14825,Chemung,NY,607,US
14826,Cohocton,NY,585,US
14827,Coopers Plains,NY,,US
14830,Corning,NY,607,US
14831,Corning,NY,607,US
14836,Dalton,NY,585,US
14837,Dundee,NY,"6,07,315",US
14838,Erin,NY,607,US
14839,Greenwood,NY,607,US
14840,Hammondsport,NY,607,US
14841,Hector,NY,607,US
14842,Himrod,NY,607,US
14843,Hornell,NY,607,US
14845,Horseheads,NY,607,US
14846,Hunt,NY,585,US
14847,Interlaken,NY,607,US
14850,Ithaca,NY,607,US
14851,Ithaca,NY,607,US
14852,Ithaca,NY,607,US
14853,Ithaca,NY,607,US
14854,Jacksonville,NY,607,US
14855,Jasper,NY,607,US
14856,Kanona,NY,607,US
14857,Lakemont,NY,607,US
14858,Lindley,NY,607,US
14859,Lockwood,NY,607,US
14860,Lodi,NY,607,US
14861,Lowman,NY,607,US
14863,Mecklenburg,NY,607,US
14864,Millport,NY,607,US
14865,Montour Falls,NY,607,US
14867,Newfield,NY,607,US
14869,Odessa,NY,607,US
14870,Painted Post,NY,607,US
14871,Pine City,NY,607,US
14872,Pine Valley,NY,607,US
14873,Prattsburgh,NY,607,US
14874,Pulteney,NY,607,US
14876,Reading Center,NY,607,US
14877,Rexville,NY,607,US
14878,Rock Stream,NY,607,US
14879,Savona,NY,607,US
14880,Scio,NY,585,US
14881,Slaterville Springs,NY,607,US
14882,Lansing,NY,607,US
14883,Spencer,NY,607,US
14884,Swain,NY,"6,07,585",US
14885,Troupsburg,NY,607,US
14886,Trumansburg,NY,607,US
14887,Tyrone,NY,607,US
14889,Van Etten,NY,607,US
14891,Watkins Glen,NY,607,US
14892,Waverly,NY,607,US
14893,Wayne,NY,607,US
14894,Wellsburg,NY,607,US
14895,Wellsville,NY,"5,85,607",US
14897,Whitesville,NY,607,US
14898,Woodhull,NY,607,US
